,url,title,comment
206,https://www.youtube.com/watch?v=GSNh6lqR5V8,"Accident avec notre Tesla Model 3 !!! - Camille vous explique tout (assurance, réparations) - YouTube","Affaire bien menée, elle va retrouver toute sa beauté"
207,https://www.youtube.com/watch?v=GSNh6lqR5V8,"Accident avec notre Tesla Model 3 !!! - Camille vous explique tout (assurance, réparations) - YouTube",La repose de la céramique a été prise en charge par l’assurance ?
208,https://www.youtube.com/watch?v=GSNh6lqR5V8,"Accident avec notre Tesla Model 3 !!! - Camille vous explique tout (assurance, réparations) - YouTube","Hello, pour info, le portail de la maison s’est refermé sur la voiture, c’est l’assurance habitation de propriétaire  qui a été mis en place. Tout s’est bien passé, 100€ de franchise pour la propriétaire. 
Constat fait et envoyé à son assurance.. 
l’assurance nous a rembourser la totalité des estimations travaux sans la franchise. (juste pc ar)"
209,https://www.youtube.com/watch?v=GSNh6lqR5V8,"Accident avec notre Tesla Model 3 !!! - Camille vous explique tout (assurance, réparations) - YouTube",Et du coup vous aurez du malus ou pas par la suite?
210,https://www.youtube.com/watch?v=GSNh6lqR5V8,"Accident avec notre Tesla Model 3 !!! - Camille vous explique tout (assurance, réparations) - YouTube","Pas de chance, il n'est arrivé la même mésaventure à un rond point, un élément d'échafaudage mal fixé et par temps venteux est tombé sur l'avant et cassant le parechoc . Les éléments de carrosserie coûtent vite cher ..."
211,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Danke für dein ehrliches Video.

Wir fahren auch seit Anfang Dezember MY LR und sind an sich zufrieden. Am meisten stören uns die fehlenden Sensoren und die Informationspolitik. Die anderen von dir angeführten Punkten betreffen uns eher weniger, da wir relativ wenig AB fahren."
212,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Danke für deine Ehrlichkeit. Ich finde es top auch mal die negativen Dinge zu erwähnen.
Bitte weiter so."
213,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Danke für deine ehrliche Meinung! Bin Rentner und id3 Fahrer . Meine Frau und ich sind zufrieden mit unsere Entscheidung!
214,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Endlich eine ehrliche Meinung 
215,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Ich kann dir als Model Y Fahrer in allen Punkten nur zustimmen.
216,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"hattes du eine Zustimmung gegeben das Auto auch ohne Parksensoren zu übernehmen, wenn ja wann und wo?"
217,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Ich bin in 5 Monaten fast 7000 Kilometer gefahren ja das Auto ist nicht perfekt aber für 50.000€ muss man die Erwartung nicht ganz so weit hochschrauben, nichts auf der Welt ist perfekt mein dad hat sich den glc für 90k gezogen und da gibts andere Probleme würde euch den m3 oder MY gebraucht empfehlen die Kosten nicht mehr all zu viel habe schon Angebote  für 30-35k€ gesehen"
218,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Ich hoffe du findest was besseres 
219,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Jeder Kleinwagen hat USS: Mein Škoda Enyaq Modelljahr 2023 hat auch keine Piepser und keine Rückfahrkamera. Hat mir aber in Hamburg auch noch nie gefehlt.
220,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Das mit den „elektronischen“ Geräuschen, Fiepsen etc. kommt von der Drive Unit.
Davon berichten auch viele andere, tritt aber erst nach ein paar tausend Kilometern auf.
Das Geräusch sollte zu Anfang nicht da gewesen sein, oder ?
Mein Tesla hat aktuell erst 2000 KM runter und hat es noch nicht."
221,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Kein Auto ist perfekt und kein Hersteller ist perfekt. Phantom-Bremsungen gibt es bei allen Herstellern, schelchten Service, mangelnde Qualität, mangelnden Service und lange Zeiten bei Ersatzteilen ebenfalls. Wer einen höherwertigen Innenraum will wie z.B. im BMW i4, zahlt halt auch einige (zehn-)tausende mehr. Ansonsten schaue man sich die Rant-Videos zum EQS vom Car Maniac an oder die Videos zu Schmidtkos Ioniq 5 bei Electric Dave oder das Auslieferungsdrama beim Polestar 2 beim Bloghaus oder die Erfahrungen bzgl. ID.3 bei Battery Life oder dem ID.4 oder dem eTron 55 bei Dirk Himmelmann. Alle Hersteller sind unter Druck bzgl. Kosten und Ersatzteile und Software-Fehlern."
222,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Assistenzsysteme von Tesla niemals in Baustellen nutzen. Steht auch in der BDA. Bin vorher e-Golf mit allen Assistenzsystemen gefahren. Das ist selbstmörderisch implementiert. Kein Pieps, wenn der e-Golf aus der Spur fährt und er fährt diagonalen Schatten nach. Dagegen fährt Tesla seit 3,5 Jahren, wie auf Schienen, egal, ob im Tunnel, bei Regen oder im gleißenden Sonnenlicht."
223,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,Einfach kurz und knackig das Tesla MY zerstört  herrlich
224,https://www.youtube.com/watch?v=4Eh5p-FgHuM,3 Monate Tesla Model Y Performance - ungeschönte Erfahrung - YouTube,"Super, dass mal jemand ohne rosarote Tesla Brille berichtet. Der Wegfall der USS Sensoren ohne adäquaten Ersatz ist ein Witz und alle die meinen, der Elon bringt die super Software Lösung ""over the air"" denen ist sowieso kaum zu helfen.... Nicht auszudenken wie toll das Produkt Tesla wäre, wenn das Management auch social skills hätte und auf Kunden und Mitarbeiter hören würde "
225,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"Modern refrigerants have solved the ozone depletion problem. However, current generation refrigerants used in heat pumps (R-410a, R-32, etc) still have a Global Warming Potential (GWP) that are hundreds of times greater than CO2. If your HVAC system catastrophically leaks out, you've more or less blown your entire carbon budget for the year. Therefore, high quality workmanship when installing a minisplit heat pump is critical. Upcoming generations of refrigerants will solve this problem, but they aren't at commercial scale yet."
226,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,I dig it…this product will create tremendous savings for homeowners and all facets of property ownership.
227,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"i have a heat pump in my home already, it works great even at -10f to keep the house at 70, but if it gets colder out not so much.
to get better efficiency in really cold temps geothermal heat pumps need to come to play."
228,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"$0.3T is $300 billion, cost for the heat pumps, not $30 billion. Still an economically okay cost in comparison."
229,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"Interesting.  There is already a big block of business manufacturing and installing heat pumps all over the place. They are already a no-brainer if you are looking at long-term return on investment for the home-owner, whether retrofitting an existing forced air gas/oil/electric forced air system, replacing baseboards, or building new.  I think that they must see opportunity in the commercial environment (ie office, factory, institutional, etc), though I'm not sure..."
230,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"The world is definitely ready to switch to heat pumps. They are already in wide use in many countries, especially those without gas lines running all over the place. Heat pumps reduce the cost of heating a home if you have electric heat, by 66 percent, and 33 percent if you have oil or gas. With Tesla's heat pump, which will no doubt be more efficient, the savings will be greater."
231,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"When you think that there's not much heat at say zero degrees F, and therefore not much heat energy available to add to your 65 degree house to heat it, you may be forgetting that any temperature above -460 F has available heat.  And that zero degrees outside has a huge amount of heat compared to -460F and with the proper machinery, all of that heat is available to move inside.  A similar argument works in the other direction to cool your house, though with different numbers."
232,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,Heat pumps YES - but only with quality insulation in our structures
233,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,In localities that don't freeze I'm surprised no one has developed a heat pump/AC that uses water as the closed loop refrigerant.  Second best is mixtures of synthetic propane and butane for practical metallic components. In theory you could have a unit block with fins on top and bottom that has no hoses and could be laser welded for complete hermetic seal -- it would work for a roof or wall installation were hoses would be superfluous. But of course hoses can move the heat sink/source to where you want it and isolate motor noise. Heat pumps also work well for cloths dryers and water distillers.
234,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,The heat pump is just an inverted fridge !  where the inside of the fridge is the outside of the house and the radiator is inside the house.
235,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"Pretty much everyone I know that transitioned to heat pumps have replaced them with standard units, they didn't work."
236,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"Heat pumps have been around for decades.  They've been getting better over the years as well.  Present day heat pumps can achieve a coefficient of performance (COP) of 5.  This translates to 500% efficiency.  Very impressive, but heat pump COP drops as the temperature difference (inside air temp - outside air temp) increases.  So... when it is relatively warm outside (say 55 deg F) the heat pump can put lots of power (in the form of heat energy) in your house efficiently (even though you don't need all that much power  on a 55 deg F day).  However, at 10 deg F day, the heat pump's COP is significantly lower... maybe 3?  (not sure on the exact numbers here).  This is fundamental to the way heat pumps operate.  So, when you really need lots of power (in the form of heat) coming into your house, the heat pump delivers less power.  At some point, the power needed is below what the heat pump can provide. this is where resistive heating comes in.  Resistive heating is effectively a COP of 1.  In this case the electricity requirement increase significantly.  Designing a heat pump system for a house is an exercise in finding a right size solution.  Interestingly, when a cold spell hits, your electricity demand can really jumps.  So the grid needs to handle the worst case heating requirement.  This will generally occur at night, which is also the time most folks will be charging their cars.  So... as we increase to 50% or more EV adoption, we will want to charge our EVs at night, but if the weather forecast is for really cold temperatures, we may want to postpone EV charging until the next day.  Funny how these things work out!   "
237,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"2:54 - 300B, not 30B."
238,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,If Tesla made one competitively priced that worked well in MN I would buy it today.
239,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,I hope he does and soon.  My ground source heat pump is 15 years old.
240,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,Tesla/Musk just announced a custom planned/built community for GigaTexas employees - seems like the logical place for prototypes to be installed and tested!
241,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,"Excellent, excellent video, because it really helped me understand how Tesla's heat compact heat pump system works!"
242,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,Excellent video! Thanks
243,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,Making money is an action. Keeping money is behavior. Growing money is knowledge..
244,https://www.youtube.com/watch?v=OJHfPshBZUI,The Real Reason Tesla Developed The Heat Pump! - YouTube,I'm so pumped.
245,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","Which 1,000 HP car would you rather be driving?  Turbo S or X?"
246,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Always a pleasure doing videos with you! Thanks for featuring our Turbo S!
247,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","Not only that, first race Porsche upshifted too early about half way through the race. Would have had him like the third race otherwise "
248,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",telsa dude took the W and ran.  LOL.  can't blame him though... the porsche mucked up the first 2 runs with shifting.  wonder if it'd do better just leaving in full auto.
249,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",One of the most insane races you’ve ever posted.
250,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","I have to say - Dragtimes has one of the friendliest comments sections amongst the car-YouTubers!
Usually, when EV's and ICE battle, the comments section is a warzone, filled with hate toward one another's favorite car or technology."
251,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Let’s face it. The Model X is a glorified Minivan. Absolutely insane that it is beating a modified 911 Turbo like that.
252,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","Awesome video, very entertaining as always"
253,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Thank you Brooks for sharing all ur time and videos and ur crew god bless All of you 
254,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Great content thanks as always!
255,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",I can’t wait to see Brooks start to put Lucid Sapphires up against everything.
256,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",The X has grown on me looks wise. Think I'd still pick an S though
257,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Great case study of everything from therapeutic to supraphysiological levels of TRT.
258,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",I love all this telemetry Brooks puts up on screen.  Break it down for me bruh!!
259,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",The recent price drops for the S and X suggest new more powerful models are coming soon (remember when the P100D dropped to $94K just before the Plaids came out). So what comes after Plaid? Plaid+ maybe? That would help compete against the Lucid Air Sapphire.
260,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","I own the same blue MXP but totally expected it to lose easily to the Porsche given the specs. The trap speed on the MXP was consistently low by about 5 mph. Was it wet and cold in addition to overcast? One excuse the Tesla's never need to make is the ""missed shift"" or ""botch launch""."
261,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","Model x plaids with 80-90 SOC usually run 9.7-9.8 at over 140mph , any reason why this one ran slower times?"
262,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",Damn that turbo s looks sexy! Wish i could afford one. Edit: the guy with the porsche should get it modified by 9ff.
263,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube","""Gotta go to Whole Foods"" It's literally a grocery getter"
264,https://www.youtube.com/watch?v=FNV8CwVp4bw,"1,000 HP Porsche Turbo S vs Tesla Model X Plaid 1/4 Mile DRAG RACE - YouTube",That was a great race man.. I went for the Porsche for the win.
265,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","Was a fairly quiet week after a huge Investor Day the week prior...go enjoy your weekend with your family and friends OR by yourself, sometimes that's good too!"
266,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","Thanks for including my CyberTruck video. A couple of things:

I don’t know for sure that the performance version will be tri motor instead of quad, but I’m pretty confident based on feedback from staff. "
267,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","Great video as always, thanks :)

That being said, Cybertruck even at $80K would IMO be a giant flop considering the design is supposed to make manufacturing cheaper. Of course prices have changed since $40K CT was announced, but prices for M3/MY have definitely not doubled since then."
268,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","You do great shows. Concise, relevant and to the point. Thank you and best wishes."
269,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Much appreciated Dillon. Wishing you and Ashley have a great weekend.
270,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Super bummed about 6 seats getting dropped from Cybertruck.  May push me to the R1S
271,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",It looks amazing now that it is smaller. I would buy a slightly smaller version with no bed but hatch back style.
272,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","Sad to hear the Cybertruck will not have the center front seat.  Smaller width is not a good excuse, since there still is three across seating in back."
273,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Que de très mauvaises nouvelles avant l'arrivée du Cybertruck 
274,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Personally I’m going to wait until we get the information from Tesla.   Not completely convinced that what he’s saying is correct.
275,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Cybertruck in house accessories - hope they make a paddle or fin that snaps onto wheels for water passages!
276,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Clip on paddle wheel hubcaps for boating might be a option.
277,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","Long term bull, but do have a couple concerns:

1) DBE 4680s are far from full ramp and that's the main reason CT is way behind schedule.  Since nickel is required for CT 4680s, if Tesla was indeed positive they were on track to solve DBE production at mass scale, they would've already inked a deal with Indonesia for massive nickel contracts. Its also concerning that the few MYs they produce using non-DBE 4680s only get 279 miles of range, while the model using 2170s gets 330 miles, meaning that even if the can fully ramp DBE 4680s, they'll still need to tweak the chemistry to get the higher energy density needed for the CT."
278,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","As much as i love this truck design and engineering , I think i will pass as I was really wanting a 6 seater. I'll save up for a used Model X instead."
279,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",Where did you hear that the lightbar at the top of the windshield will make it to production? This would be so awesome
280,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube",It’s things like this that make me think sometimes maybe China is more involved than we are.
281,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","The question doesn't ask if they think it ""is real"" which what you said - it asks if they think it is ""a real truck"" - subtle difference on paper, but it's a different question. One question is asking about existence; the other is asking subjectively if you think it will perform like (what respondents consider) a real truck."
282,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","The original dual-motor Cybertruck was originally announced at $50k.  The estimate of $80k to $100k would be a HUGE miss, 60% to 100% over, and WAY beyond the total amount of inflation since then, with the design sticking rather close to what was originally announced.)"
283,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","I encourage you, and others, to stop using the term “misinformation”. Was saying the same thing to friends the other night. 

BYD saying that the Tesla cars is not misinformation or misleading. They’re lies and should be labeled as such. Small pet peeve of mine and the verbiage is pervasive in todays society. "
284,https://www.youtube.com/watch?v=Qj8eTD3XUTc,"New Cybertruck Specs Released / ""Criminal Charge"" Nonsense / BYD's Shady Tactics ⚡️ - YouTube","If it is true about no opening between cab and truck bed I believe that is a huge mistake I t could have provided real uniqueness to this vehicle and provided many opportunities for owners to be creative with their  Cybertruck 
I remember listing it as my number 1 anticipated possible feature in a survey Oh Well"
285,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Chuck; you’re the perfect person for this. Patient, detail oriented, and a great communicator. Keep up the great work."
286,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,So grateful you guys are doing all this hard work. Kudos.
287,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"At the road ranger, the path planner began showing it was going to go around just as you disengaged. FSD needs to be better at communicating its intentions in these scenarios, and it needs to do so sooner to provide confidence."
288,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Another solid video. Your nuanced observations are very helpful. Thx!
289,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Love the rain! 
Your recording equipment would be great to record some amsr or whatever, sound videos. I never know which ones to listen too.
Thunder storms are great!"
290,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Wondering if a larger group of people will get the update to V11 this weekend. Seems mostly fine. Like no major bugs. I really want that option to limit lane changes to obstacles and to follow route.
291,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Thank you for your continuous content!
292,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Good job Chuck as usual ….
293,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Thank you Chuck. Your the tester I to go to for your dispassionate assessment. Chuck, could you at the end of one of your posts, review and discuss all your new FSD settings you have for Version 11. It may be useful for some us after wider roll out takes place. Thanks"
294,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,The failure to go to the left most lane at 20:54 is probably due to the solid white line.
295,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Hi Chuck, Do you notice any phantom breaking on the single stack drives as compared to the older builds?"
296,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Thanks Chuck.  Good challenge to the route planner and lane complications.  We all have some similar.  Question:  I noticed many times that you keep your Navigation Point on ""N"" (North) as opposed to the direction of travel (where I keep mine).  Is there a reason for your preference?  Thanks."
297,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Until this mornings video I had not had the chance to watch in a long time. I can see a lot of changes since then. The graphics are great!
Nice job Tesla team."
298,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"13:40 Regardless of FSD Beta or any other software you get with a Tesla, I am shocked they still haven't implemented a lane adjacent traffic aware cruise control setting. There is a street on the main leg into town where I live where this is the most common accident during rush hour."
299,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Thanks for the video Chuck. I felt second hand tension going through the interchanges with those quirky speed changes.

Regarding your comment at 8:20; I understand the point you are making. The reality is that law enforcement has failed to do its job enforcing speed limits to such a degree for so long, the average driver treats a speed limit as a speed floor. Some people actually get upset at a driver who is driving the speed limit. It is an absurdity to think that autonomous driving software should intentionally speed as humans do, and yet, if it doesn't, it can create a ""dangerous"" situation as you say... Although I'd argue habitual speeding is what creates the dangerous environment. Until speed limits are actually enforced at the posted speed, autonomous vehicles obeying speed limits are going to be wrongfully thought of as problematic."
300,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Have you noticed any changes in the meeting traffic on narrow-ish road scenario?
301,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,"Great video, Regarding your comment at 3.30 https://youtu.be/iSlkj5uapA8?t=216 regarding the speed offset. I was from your prior profil setting, which stays if you change profile midt drive. To get all profile settings you must change the profile setting while in park."
302,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Just arrived in Jacksonville. In your neighborhood. Staying overnight downtown before I head back to GA. Glad to see unprotected left turn video. Can’t wait to get the update myself.
303,https://www.youtube.com/watch?v=iSlkj5uapA8,FSDBeta v11.3.1 - New v11 Test Route on I-95 & I-10 with Light Rain - YouTube,Ambulance indicator would make sense. Also use a monocromatic Red car symble on the screen that are other Teslas running on auto pilot or FSDbeta. This should help being calm in heavy traffic just knowing where the other intelligent cars are in proximity.
